player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,undrafted,season_start_year,season_end_year,gp_pct
1364,6,0.3846153846153848,0.8214285714285716,0.757142857142857,185,72,0.48275862068965125,0.125,0.04242424242424243,0.6904761904761905,0.24157303370786512,0.33125,0.19999999999999998,0.67816091954023,0.095,0.159,0.1969999999999999,0.499,0.141,0,0.0,0.0,0.0,0.7195121951219512
1363,15,0.42307692307692313,0.6428571428571432,0.5095238095238096,161,72,0.4655172413793096,0.125,0.07878787878787878,0.9642857142857143,0.40449438202247195,0.60625,0.10434782608695652,0.4181034482758621,0.088,0.255,0.208,0.523,0.07,0,0.0,0.0,0.0,1.0
1360,12,0.23076923076923084,0.5714285714285716,0.41428571428571426,151,72,0.551724137931032,0.25,0.18181818181818182,0.19047619047619047,0.05337078651685393,0.03125,0.026086956521739132,0.3218390804597701,0.054,0.069,0.249,0.355,0.103,0,0.0,0.0,0.0,0.2073170731707317
1478,5,0.34615384615384626,0.785714285714286,0.5333333333333333,98,72,0.5,0.25,0.2545454545454545,0.5714285714285714,0.23595505617977527,0.3125,0.06086956521739131,0.5416666666666667,0.12,0.179,0.215,0.5379999999999999,0.065,0,0.0,0.0,0.0,0.5975609756097561
1480,13,0.2692307692307693,0.4285714285714288,0.319047619047619,218,72,,,,0.9642857142857143,0.24999999999999997,0.10625,0.3130434782608696,0.6192528735632185,0.01,0.064,0.147,0.585,0.188,0,1.0,0.0,0.0,1.0
1492,12,0.23076923076923084,0.39285714285714324,0.24761904761904752,167,72,,,,0.23809523809523808,0.148876404494382,0.06874999999999999,0.20869565217391303,0.47413793103448276,0.018,0.064,0.144,0.536,0.196,0,1.0,0.0,0.0,0.25609756097560976
1695,2,0.4615384615384617,0.6428571428571432,0.3666666666666668,144,72,0.44827586206896797,0.125,0.006060606060606061,0.05952380952380952,0.05617977528089888,0.25,0.05217391304347826,0.5459770114942529,0.088,0.1669999999999999,0.09,0.412,0.04,0,0.0,0.0,0.0,0.07317073170731707
1674,25,0.6153846153846154,0.7500000000000004,0.5095238095238096,93,37,0.3793103448275872,0.125,0.006060606060606061,0.9166666666666666,0.6151685393258427,0.6499999999999999,0.16521739130434782,0.6206896551724138,0.077,0.258,0.297,0.5479999999999999,0.106,0,0.0,0.0,0.0,0.9512195121951219
1660,18,0.34615384615384626,0.7142857142857144,0.5095238095238096,141,72,0.5,0.25,0.17575757575757575,0.9404761904761905,0.25280898876404495,0.50625,0.09565217391304347,0.6350574712643678,0.11,0.192,0.157,0.505,0.059,0,0.0,0.0,0.0,0.975609756097561
1658,11,0.6153846153846154,0.6785714285714288,0.5380952380952381,227,72,0.36206896551723844,0.125,0.05454545454545454,0.9285714285714286,0.3539325842696629,0.47500000000000003,0.13913043478260867,0.617816091954023,0.108,0.182,0.2,0.563,0.089,0,0.0,0.0,0.0,0.9634146341463414
1655,13,0.1923076923076924,0.6428571428571432,0.48571428571428565,93,72,0.5689655172413808,0.25,0.18181818181818182,0.6666666666666666,0.12078651685393257,0.2,0.017391304347826084,0.5344827586206897,0.103,0.155,0.154,0.57,0.033,0,0.0,0.0,0.0,0.6951219512195121
1641,35,0.34615384615384626,0.6428571428571432,0.8428571428571429,11,72,0.5,0.125,0.13333333333333333,0.7142857142857143,0.12078651685393257,0.29375,0.11304347826086955,0.514367816091954,0.107,0.204,0.141,0.539,0.1159999999999999,0,0.0,0.0,0.0,0.7439024390243902
1638,32,0.5384615384615385,0.7500000000000004,0.557142857142857,321,72,0.4137931034482776,0.125,0.048484848484848485,0.9642857142857143,0.33707865168539325,0.56875,0.1826086956521739,0.4827586206896552,0.11,0.203,0.1939999999999999,0.476,0.1,0,0.0,0.0,0.0,1.0
1606,16,0.2692307692307693,0.3571428571428572,0.23809523809523803,56,72,0.5172413793103416,0.25,0.22424242424242424,0.9285714285714286,0.4157303370786517,0.1625,0.7304347826086957,0.5833333333333334,0.017,0.071,0.209,0.518,0.358,0,0.0,0.0,0.0,0.9634146341463414
1600,27,0.42307692307692313,0.535714285714286,0.45238095238095244,111,72,0.44827586206896797,0.125,0.06666666666666667,0.7380952380952381,0.32303370786516855,0.28125,0.2434782608695652,0.5804597701149425,0.035,0.128,0.18,0.494,0.1369999999999999,0,0.0,0.0,0.0,0.7682926829268293
1583,34,0.5384615384615385,0.5000000000000004,0.319047619047619,192,72,0.39655172413792883,0.25,0.18181818181818182,0.42857142857142855,0.11516853932584267,0.18125000000000002,0.3217391304347826,0.7313218390804598,0.023,0.161,0.113,0.522,0.265,0,0.0,0.0,0.0,0.45121951219512196
1580,2,0.1923076923076924,0.5000000000000004,0.3904761904761903,173,72,,,,0.16666666666666663,0.05337078651685393,0.075,0.026086956521739132,0.1839080459770115,0.079,0.098,0.162,0.366,0.078,0,1.0,0.0,0.0,0.18292682926829268
1358,39,0.34615384615384626,0.6428571428571432,0.46190476190476193,275,72,,,,0.21428571428571425,0.05337078651685393,0.20625000000000002,0.008695652173913044,0.37212643678160917,0.121,0.181,0.087,0.66,0.022,0,1.0,0.0,0.0,0.23170731707317074
1571,5,0.5384615384615385,0.0,0.03809523809523807,327,72,0.4137931034482776,0.125,0.07272727272727272,0.7619047619047619,0.21067415730337077,0.11875000000000001,0.6173913043478262,0.6149425287356323,0.017,0.074,0.149,0.5539999999999999,0.366,0,0.0,0.0,0.0,0.7926829268292683
1561,33,0.2692307692307693,0.6071428571428572,0.438095238095238,204,72,0.5344827586206904,0.125,0.14545454545454545,0.7619047619047619,0.23876404494382023,0.18125000000000002,0.11304347826086955,0.43821839080459773,0.085,0.099,0.225,0.5429999999999999,0.127,0,0.0,0.0,0.0,0.7926829268292683
1552,31,0.3076923076923077,0.5000000000000004,0.3666666666666668,300,72,,,,0.5714285714285714,0.0702247191011236,0.05,0.043478260869565216,0.5948275862068966,0.046,0.074,0.168,0.503,0.114,0,1.0,0.0,0.0,0.5975609756097561
1551,32,0.5384615384615385,0.5000000000000004,0.3904761904761903,124,72,0.4310344827586192,0.125,0.030303030303030304,0.9523809523809523,0.7134831460674157,0.225,0.3565217391304348,0.5,0.022,0.0969999999999999,0.294,0.578,0.203,0,0.0,0.0,0.0,0.9878048780487805
1526,30,0.5769230769230771,0.6785714285714288,0.6047619047619047,92,72,0.3793103448275872,0.375,0.41818181818181815,0.05952380952380952,0.06179775280898877,0.24375000000000002,0.06086956521739131,0.55316091954023,0.141,0.271,0.109,0.488,0.089,0,0.0,0.0,0.0,0.07317073170731707
1516,32,0.2692307692307693,0.6071428571428572,0.46190476190476193,227,72,0.5344827586206904,0.25,0.21212121212121213,0.9523809523809523,0.16853932584269662,0.575,0.19999999999999998,0.5028735632183908,0.118,0.239,0.11,0.545,0.1119999999999999,0,0.0,0.0,0.0,0.9878048780487805
1510,6,0.6153846153846154,0.535714285714286,0.3952380952380953,191,72,0.36206896551723844,0.125,0.01818181818181818,0.9642857142857143,0.8174157303370787,0.35000000000000003,0.36521739130434777,0.7212643678160919,0.042,0.132,0.331,0.5670000000000001,0.208,0,0.0,0.0,0.0,1.0
1509,2,0.23076923076923084,0.3214285714285716,0.2142857142857143,349,72,,,,0.3333333333333333,0.0646067415730337,0.05,0.1826086956521739,0.3807471264367816,0.0279999999999999,0.0819999999999999,0.126,0.536,0.281,0,1.0,0.0,0.0,0.35365853658536583
1507,9,0.23076923076923084,0.5714285714285716,0.3904761904761903,344,72,0.551724137931032,0.125,0.12727272727272726,0.9761904761904762,0.40730337078651685,0.2625,0.22608695652173913,0.4353448275862069,0.036,0.12,0.221,0.53,0.147,0,0.0,0.0,0.0,1.0121951219512195
1504,11,0.3846153846153848,0.5000000000000004,0.3666666666666668,96,72,,,,0.9523809523809523,0.09550561797752807,0.075,0.034782608695652174,0.625,0.024,0.094,0.12,0.5920000000000001,0.062,0,1.0,0.0,0.0,0.9878048780487805
1502,28,0.653846153846154,0.6428571428571432,0.5476190476190476,245,72,0.36206896551723844,0.125,0.08484848484848485,0.9642857142857143,0.03651685393258427,0.225,0.034782608695652174,0.3563218390804598,0.0969999999999999,0.193,0.062,0.475,0.053,0,0.0,0.0,0.0,1.0
1563,0,0.4615384615384617,0.3571428571428572,0.24761904761904752,209,72,0.44827586206896797,0.125,0.07272727272727272,0.9166666666666666,0.4747191011235955,0.3125,0.5043478260869566,0.6795977011494253,0.046,0.114,0.221,0.5479999999999999,0.272,0,0.0,0.0,0.0,0.9512195121951219
1703,15,0.5,0.3571428571428572,0.22380952380952368,300,72,0.44827586206896797,0.125,0.06060606060606061,0.6904761904761905,0.14325842696629212,0.0875,0.2434782608695652,0.4540229885057471,0.026,0.08,0.178,0.455,0.271,0,0.0,0.0,0.0,0.7195121951219512
1356,15,0.11538461538461542,0.7142857142857144,0.5095238095238096,154,72,0.5689655172413808,0.125,0.04242424242424243,0.9047619047619048,0.19101123595505617,0.3625,0.043478260869565216,0.4755747126436782,0.12,0.168,0.146,0.503,0.039,0,0.0,0.0,0.0,0.9390243902439024
1349,21,0.42307692307692313,0.5714285714285716,0.34285714285714286,176,72,,,,0.24999999999999994,0.11235955056179775,0.10625,0.09565217391304347,0.40086206896551724,0.0579999999999999,0.103,0.185,0.4029999999999999,0.135,0,1.0,0.0,0.0,0.2682926829268293
1203,18,0.42307692307692313,0.6071428571428572,0.43333333333333324,2,72,,,,0.9166666666666666,0.12359550561797752,0.2,0.07826086956521738,0.6163793103448276,0.059,0.127,0.108,0.557,0.068,0,1.0,0.0,0.0,0.9512195121951219
1194,37,0.5769230769230771,0.6428571428571432,0.5857142857142857,141,72,0.3793103448275872,0.125,0.07878787878787878,0.9642857142857143,0.7556179775280899,0.6,0.38260869565217387,0.7126436781609196,0.086,0.243,0.325,0.6,0.2339999999999999,0,0.0,0.0,0.0,1.0
1185,39,0.23076923076923084,0.6428571428571432,0.557142857142857,161,72,0.5344827586206904,0.125,0.030303030303030304,0.9642857142857143,0.5224719101123596,0.48125,0.3217391304347826,0.5474137931034483,0.073,0.156,0.2339999999999999,0.529,0.15,0,0.0,0.0,0.0,1.0
1164,6,0.42307692307692313,0.535714285714286,0.45238095238095244,9,72,0.4655172413793096,0.25,0.23030303030303031,0.8928571428571428,0.03651685393258427,0.0875,0.06086956521739131,0.6063218390804598,0.07,0.121,0.12,0.423,0.121,0,0.0,0.0,0.0,0.926829268292683
1101,0,0.34615384615384626,0.5000000000000004,0.34285714285714286,98,72,0.5,0.125,0.12727272727272726,0.6785714285714286,0.12359550561797752,0.0875,0.16521739130434782,0.6005747126436782,0.031,0.087,0.152,0.535,0.193,0,0.0,0.0,0.0,0.7073170731707317
1098,19,0.5769230769230771,0.5714285714285716,0.319047619047619,234,72,0.39655172413792883,0.25,0.17575757575757575,0.9642857142857143,0.23033707865168537,0.12499999999999999,0.11304347826086955,0.5316091954022989,0.0409999999999999,0.072,0.175,0.545,0.092,0,0.0,0.0,0.0,1.0
1095,25,0.1923076923076924,0.6428571428571432,0.438095238095238,276,72,0.5689655172413808,0.125,0.10909090909090909,0.7976190476190477,0.12078651685393257,0.12499999999999999,0.034782608695652174,0.567528735632184,0.08,0.148,0.204,0.5710000000000001,0.081,0,0.0,0.0,0.0,0.8292682926829268
1092,37,0.653846153846154,0.3571428571428572,0.20000000000000007,99,72,0.36206896551723844,0.125,0.09696969696969697,0.9642857142857143,0.3904494382022472,0.15625,0.9043478260869565,0.692528735632184,0.021,0.075,0.186,0.6559999999999999,0.45,0,0.0,0.0,0.0,1.0
1091,25,0.5,0.5000000000000004,0.24761904761904752,210,72,,,,0.9047619047619048,0.37359550561797755,0.15000000000000002,0.23478260869565215,0.6221264367816093,0.021,0.094,0.246,0.555,0.1989999999999999,0,1.0,0.0,0.0,0.9390243902439024
1087,35,0.8461538461538463,0.5000000000000004,0.319047619047619,75,72,0.2586206896551744,0.25,0.17575757575757575,0.369047619047619,0.09831460674157302,0.0625,0.05217391304347826,0.3879310344827586,0.017,0.1009999999999999,0.182,0.499,0.104,0,0.0,0.0,0.0,0.3902439024390244
1081,18,0.34615384615384626,0.39285714285714324,0.24761904761904752,321,72,,,,0.5595238095238095,0.12078651685393257,0.04375,0.17391304347826086,0.49856321839080464,0.0289999999999999,0.059,0.161,0.637,0.287,0,1.0,0.0,0.0,0.5853658536585366
1067,19,0.5384615384615385,0.7142857142857144,0.6047619047619047,191,72,0.4137931034482776,0.125,0.07878787878787878,0.6547619047619048,0.033707865168539325,0.10625,0.026086956521739132,0.47844827586206895,0.072,0.191,0.0969999999999999,0.488,0.0559999999999999,0,0.0,0.0,0.0,0.6829268292682927
1064,12,0.11538461538461542,0.6785714285714288,0.438095238095238,150,72,0.551724137931032,0.125,0.006060606060606061,0.9404761904761905,0.5112359550561798,0.5125,0.13043478260869565,0.4813218390804598,0.103,0.163,0.239,0.512,0.07,0,0.0,0.0,0.0,0.975609756097561
1063,21,0.653846153846154,0.7500000000000004,0.6571428571428571,11,72,0.3793103448275872,0.125,0.03636363636363636,0.6904761904761905,0.0646067415730337,0.19375,0.043478260869565216,0.41954022988505746,0.081,0.191,0.118,0.45,0.065,0,0.0,0.0,0.0,0.7195121951219512
1059,11,0.6153846153846154,0.4285714285714288,0.2952380952380952,153,72,0.3793103448275872,0.125,0.10909090909090909,0.9285714285714286,0.398876404494382,0.13125,0.3391304347826087,0.6163793103448276,0.017,0.065,0.19,0.586,0.185,0,0.0,0.0,0.0,0.9634146341463414
1049,34,0.23076923076923084,0.785714285714286,0.6047619047619047,148,72,0.5344827586206904,0.25,0.19393939393939394,0.9642857142857143,0.09269662921348315,0.23125,0.017391304347826084,0.6681034482758621,0.103,0.152,0.1159999999999999,0.487,0.022,0,0.0,0.0,0.0,1.0
1048,21,0.3076923076923077,0.535714285714286,0.3904761904761903,207,72,0.5,0.125,0.024242424242424242,0.9047619047619048,0.43258426966292135,0.3125,0.3478260869565217,0.40804597701149425,0.051,0.113,0.214,0.526,0.191,0,0.0,0.0,0.0,0.9390243902439024
1044,28,0.15384615384615397,0.535714285714286,0.40476190476190477,191,72,0.551724137931032,0.125,0.01818181818181818,0.9523809523809523,0.5674157303370786,0.24375000000000002,0.2608695652173913,0.4310344827586207,0.053,0.063,0.254,0.524,0.134,0,0.0,0.0,0.0,0.9878048780487805
1208,19,0.34615384615384626,0.7142857142857144,0.557142857142857,204,72,,,,0.047619047619047616,0.025280898876404494,0.09375,0.008695652173913044,0.6091954022988506,0.0289999999999999,0.106,0.087,0.304,0.024,0,1.0,0.0,0.0,0.06097560975609756
1218,0,0.5384615384615385,0.6071428571428572,0.3904761904761903,111,72,0.4137931034482776,0.125,0.11515151515151516,0.19047619047619047,0.09269662921348315,0.12499999999999999,0.05217391304347826,0.3979885057471264,0.039,0.142,0.2339999999999999,0.322,0.107,0,0.0,0.0,0.0,0.2073170731707317
1219,21,0.42307692307692313,0.5000000000000004,0.3952380952380953,111,72,0.4655172413793096,0.125,0.030303030303030304,0.9642857142857143,0.5983146067415731,0.3625,0.3391304347826087,0.4770114942528736,0.0579999999999999,0.114,0.255,0.53,0.182,0,0.0,0.0,0.0,1.0
1224,31,0.3076923076923077,0.3571428571428572,0.16666666666666663,98,72,0.48275862068965125,0.125,0.012121212121212121,0.9642857142857143,0.47752808988764045,0.25625000000000003,0.6086956521739131,0.5977011494252874,0.036,0.102,0.222,0.54,0.31,0,0.0,0.0,0.0,1.0
1348,11,0.34615384615384626,0.3571428571428572,0.24761904761904752,94,72,0.5,0.25,0.23636363636363636,0.5238095238095238,0.042134831460674156,0.0125,0.06956521739130435,0.7729885057471265,0.025,0.055,0.159,0.531,0.2239999999999999,0,0.0,0.0,0.0,0.5487804878048781
1347,32,0.3846153846153848,0.5714285714285716,0.3666666666666668,128,72,0.4655172413793096,0.125,0.04242424242424243,0.47619047619047616,0.08146067415730338,0.1375,0.11304347826086955,0.37787356321839083,0.065,0.173,0.162,0.442,0.179,0,0.0,0.0,0.0,0.5
1343,11,0.3076923076923077,0.39285714285714324,0.2952380952380952,119,72,0.5172413793103416,0.125,0.06060606060606061,0.9642857142857143,0.3848314606741573,0.15625,0.15652173913043477,0.6020114942528736,0.025,0.071,0.201,0.515,0.088,0,0.0,0.0,0.0,1.0
1336,38,0.34615384615384626,0.3571428571428572,0.22380952380952368,11,72,0.5,0.125,0.1393939393939394,0.9404761904761905,0.1292134831460674,0.0875,0.3478260869565217,0.3706896551724138,0.017,0.064,0.115,0.525,0.265,0,0.0,0.0,0.0,0.975609756097561
1328,38,0.2692307692307693,0.5000000000000004,0.27142857142857135,276,72,0.551724137931032,0.25,0.21818181818181817,0.7857142857142857,0.1741573033707865,0.09375,0.15652173913043477,0.3764367816091954,0.04,0.076,0.215,0.461,0.18,0,0.0,0.0,0.0,0.8170731707317073
1323,12,0.3076923076923077,0.5000000000000004,0.27142857142857135,2,72,0.5,0.125,0.14545454545454545,0.9404761904761905,0.6657303370786517,0.26875,0.5391304347826087,0.4813218390804598,0.021,0.11,0.271,0.57,0.27,0,0.0,0.0,0.0,0.975609756097561
1322,34,0.3846153846153848,0.6071428571428572,0.46190476190476193,67,72,,,,0.8214285714285714,0.10674157303370785,0.13125,0.05217391304347826,0.6120689655172414,0.089,0.115,0.161,0.512,0.079,0,1.0,0.0,0.0,0.8536585365853658
1317,25,0.3846153846153848,0.5714285714285716,0.6190476190476192,183,72,0.48275862068965125,0.125,0.006060606060606061,0.8928571428571428,0.3455056179775281,0.30625,0.19130434782608693,0.5962643678160919,0.08,0.103,0.178,0.57,0.115,0,0.0,0.0,0.0,0.926829268292683
1308,15,0.23076923076923084,0.5714285714285716,0.4904761904761906,41,72,0.5344827586206904,0.125,0.04242424242424243,0.8690476190476191,0.19382022471910113,0.17500000000000002,0.06086956521739131,0.5086206896551725,0.071,0.138,0.209,0.52,0.077,0,0.0,0.0,0.0,0.9024390243902439
1354,30,0.23076923076923084,0.6785714285714288,0.6047619047619047,118,72,0.551724137931032,0.125,0.14545454545454545,0.6309523809523809,0.12359550561797752,0.15000000000000002,0.026086956521739132,0.43247126436781613,0.085,0.14,0.215,0.489,0.046,0,0.0,0.0,0.0,0.6585365853658537
1304,10,0.34615384615384626,0.6071428571428572,0.5095238095238096,204,72,0.5,0.125,0.030303030303030304,0.6428571428571429,0.6011235955056179,0.41875,0.19999999999999998,0.44396551724137934,0.061,0.163,0.28,0.529,0.122,0,0.0,0.0,0.0,0.6707317073170732
1274,16,0.0,0.5714285714285716,0.319047619047619,189,72,0.5689655172413808,0.125,0.07878787878787878,0.8333333333333334,0.199438202247191,0.09999999999999999,0.10434782608695652,0.560344827586207,0.048,0.084,0.244,0.544,0.144,0,0.0,0.0,0.0,0.8658536585365854
1261,9,0.23076923076923084,0.4285714285714288,0.3238095238095239,9,72,0.5344827586206904,0.125,0.07272727272727272,0.7380952380952381,0.21629213483146065,0.09999999999999999,0.30434782608695654,0.38936781609195403,0.025,0.072,0.193,0.508,0.272,0,0.0,0.0,0.0,0.7682926829268293
1256,13,0.6153846153846154,0.7500000000000004,0.5333333333333333,162,72,0.36206896551723844,0.125,0.06666666666666667,0.8809523809523809,0.300561797752809,0.45,0.06956521739130435,0.5416666666666667,0.092,0.241,0.22,0.515,0.064,0,0.0,0.0,0.0,0.9146341463414634
1254,32,0.3076923076923077,0.7500000000000004,0.4666666666666667,191,72,,,,0.26190476190476186,0.03089887640449438,0.05,0.026086956521739132,0.5790229885057472,0.047,0.124,0.15,0.452,0.089,0,1.0,0.0,0.0,0.2804878048780488
1245,30,0.5,0.3571428571428572,0.27142857142857135,41,72,0.4137931034482776,0.125,0.04242424242424243,0.8214285714285714,0.550561797752809,0.20625000000000002,0.8,0.5704022988505747,0.024,0.085,0.226,0.631,0.3879999999999999,0,0.0,0.0,0.0,0.8536585365853658
1242,20,0.11538461538461542,0.7142857142857144,0.41428571428571426,189,72,0.551724137931032,0.125,0.030303030303030304,0.9047619047619048,0.46348314606741575,0.48125,0.2608695652173913,0.5689655172413793,0.077,0.166,0.215,0.537,0.139,0,0.0,0.0,0.0,0.9390243902439024
1241,32,0.5,0.5000000000000004,0.3666666666666668,117,72,0.4137931034482776,0.375,0.38181818181818183,0.7261904761904762,0.12640449438202248,0.0875,0.09565217391304347,0.4482758620689655,0.015,0.119,0.149,0.529,0.131,0,0.0,0.0,0.0,0.7560975609756098
1240,21,0.5,0.4285714285714288,0.3666666666666668,71,72,0.4310344827586192,0.125,0.12121212121212122,0.369047619047619,0.15168539325842698,0.0625,0.14782608695652175,0.38362068965517243,0.02,0.086,0.2239999999999999,0.47,0.1989999999999999,0,0.0,0.0,0.0,0.3902439024390244
1238,15,0.5769230769230771,0.7500000000000004,0.7952380952380952,81,72,0.39655172413792883,0.25,0.2,0.2976190476190476,0.09831460674157302,0.12499999999999999,0.043478260869565216,0.24856321839080459,0.07,0.123,0.172,0.473,0.069,0,0.0,0.0,0.0,0.3170731707317073
1235,21,0.1923076923076924,0.5000000000000004,0.21904761904761916,319,72,0.5689655172413808,0.125,0.048484848484848485,0.9642857142857143,0.44662921348314605,0.225,0.25217391304347825,0.4540229885057471,0.035,0.0819999999999999,0.1989999999999999,0.523,0.139,0,0.0,0.0,0.0,1.0
1226,10,0.5384615384615385,0.4285714285714288,0.17619047619047623,191,72,0.4137931034482776,0.125,0.03636363636363636,0.5595238095238095,0.16292134831460672,0.037500000000000006,0.19999999999999998,0.32471264367816094,0.006,0.0579999999999999,0.1939999999999999,0.58,0.262,0,0.0,0.0,0.0,0.5853658536585366
1287,18,0.23076923076923084,0.6428571428571432,0.48571428571428565,285,72,0.551724137931032,0.125,0.06060606060606061,0.20238095238095238,0.16292134831460672,0.35000000000000003,0.034782608695652174,0.5172413793103449,0.094,0.239,0.183,0.451,0.042,0,0.0,0.0,0.0,0.21951219512195122
1704,35,0.34615384615384626,0.6071428571428572,0.557142857142857,177,72,0.5,0.25,0.24848484848484848,0.9285714285714286,0.20505617977528087,0.5187499999999999,0.08695652173913043,0.4885057471264368,0.127,0.209,0.13,0.521,0.0559999999999999,0,0.0,0.0,0.0,0.9634146341463414
1709,0,0.1923076923076924,0.8928571428571432,0.9999999999999999,55,72,0.5689655172413808,0.125,0.1696969696969697,0.4047619047619047,0.07584269662921347,0.056249999999999994,0.017391304347826084,0.471264367816092,0.093,0.1639999999999999,0.284,0.56,0.107,0,0.0,0.0,0.0,0.4268292682926829
